stock_code,name,name_abbr,tax_code,parent_tax_code,amount_capital,address,ind_class_codes,industry_code,industry,company_type
,港香蘭藥廠股份有限公司,,73255839,,800000000,臺南市永康區王行里環工路９號,"200400,089800",,,
,三新紡織股份有限公司,,73004186,,782000000,臺南市永康區蔦松里中正北路７１１號,"112114,112112",,,
9907,統一實業股份有限公司,統一實,73252657,,15791453000,臺南市永康區蔦松里中正北路８３７號,"254412,253912,469999",20,其他,上市公司
2033,佳大世界股份有限公司,佳大,72072615,,806945000,臺南市永康區蔦松里永運五路２號,"241311,959999",10,鋼鐵工業,上市公司
1210,大成長城企業股份有限公司,大成,73008303,,8947672220,臺南市永康區蔦松里蔦松二街３號,"087000,472999,081112",02,食品工業,上市公司
4766,南寶樹脂化學工廠股份有限公司,南寶,74229304,,1205707800,臺南市西港區慶安里中山路５１９號,"199012,192011,184199,184200",21,化學工業,上市公司
6603,富強鑫精密工業股份有限公司,富強鑫,86122164,,1569859270,臺南市關廟區埤頭里保東路２６９號,292700,05,電機機械,上櫃公司
,伊頓飛瑞慕品股份有限公司,,73735839,,8276393005,臺南市關廟區埤頭里保東路２６９－１號,"210999,289099,340099",,,
1609,大亞電線電纜股份有限公司,大亞,68035907,,7368162740,臺南市關廟區關廟里中山路２段２４９號,283100,06,電器電纜,上市公司
4543,萬在工業股份有限公司,萬在,22212598,,569700000,臺南市關廟區關廟里中山路２段２６０號,242211,05,電機機械,上櫃公司
,台灣銅業科技股份有限公司,,97270752,,728585970,臺南市鹽水區橋南里五福路１５６號,"469112,243200,243311,382111",,,
2025,千興不銹鋼股份有限公司,千興,70005915,,2811672620,臺南市麻豆區埤頭里工業路２２２號,"241311,241100,254999,259999",10,鋼鐵工業,上市公司
1414,東和紡織股份有限公司,東和,73141105,,2200000000,臺南市麻豆區埤頭里工業路２２７號,111111,04,紡織纖維,上市公司
6508,惠光股份有限公司,惠光,69546202,,865388640,臺南市麻豆區埤頭里麻佳路一段２５９號,"191011,191012,220999,469999",33,農業科技業,上櫃公司
4305,世堃塑膠股份有限公司,世坤,22281617,,550140000,臺南市麻豆區麻口里麻工三路１２５號、１２７號,220111,03,塑膠工業,上櫃公司
3303,岱稜科技股份有限公司,岱稜,23842911,,940906070,臺南市麻豆區麻口里麻柚路３８３號,"151299,269999,199099",31,其他電子業,上櫃公司
,統奕包裝股份有限公司,,89209994,,722214890,臺南市麻豆區麻口里麻柚路４６５號,"152099,456911,474911,383013",,,
,聯錏鋅彩股份有限公司,,27214005,,900000000,臺南市龍崎區石𥕢里米市園５號１樓,"241311,249100,254199,461599",,,
1905,中華紙漿股份有限公司,華紙,94025264,,11028353160,花蓮縣吉安鄉光華村７鄰光華街１００號,"151100,020011,353011,670012",09,造紙工業,上市公司
1111,欣欣水泥企業股份有限公司,欣欣水泥,36513594,,930330840,花蓮縣花蓮市國聯里０１６鄰國聯二路９５號,"060099,382112,381111,233300",01,水泥工業,公開發行公司
,納智捷汽車股份有限公司,,28435456,,927000000,苗栗縣三義鄉西湖村伯公坑３９―１號,"465111,484111,465311,319099",,,
2201,裕隆汽車製造股份有限公司,裕隆,03489200,,10700012510,苗栗縣三義鄉西湖村１４鄰伯公坑３９之１號,"301099,303011,484311,351000",12,汽車工業,上市公司
2227,裕隆日產汽車股份有限公司,裕日車,80032530,,3000000000,苗栗縣三義鄉西湖村１４鄰伯公坑３９－２號,"465111,465311,484111,303099",12,汽車工業,上市公司
,友聯車材製造股份有限公司,,11104755,,868892200,苗栗縣三義鄉西湖村１４鄰伯公坑４０－１０號,"259211,303099,275199,820912",,,
,立安東化工股份有限公司,,20939460,,597000000,苗栗縣三義鄉鯉魚潭村４鄰鯉魚口９９號,"199099,181099",,,
,臺灣苗栗捲煙廠股份有限公司,,53411452,,800000000,苗栗縣後龍鎮埔頂里１７鄰厝勝路２０５－２２號,"100000,451099,339999",,,
1451,年興紡織股份有限公司,年興,22266307,,2062100000,苗栗縣後龍鎮東明里８鄰下浮尾１１９－３號,"112112,455112,114099,452000",04,紡織纖維,上市公司
2441,超豐電子股份有限公司,超豐,05126366,,5688459210,苗栗縣竹南鎮佳興里公義路１３６號,"261199,610200",24,半導體業,上市公司
,廣源造紙股份有限公司,,50301500,,1080000000,苗栗縣竹南鎮佳興里７鄰照南１８號,"151299,382112,292999",,,
4771,望隼科技股份有限公司,望隼,53764125,,575117000,苗栗縣竹南鎮公義里友義路６６號３樓,"292999,332900,457113",22,生技醫療業,上市公司
,台灣晉陞太空股份有限公司,,43819327,,816601600,苗栗縣竹南鎮公義里科義街３２號,"292999,469999,485299",,,
,遠景光學股份有限公司,,56657513,,920753190,苗栗縣竹南鎮公義里群義路６９號２樓,"332900,457113,332100",,,
6284,佳邦科技股份有限公司,佳邦,16599215,,1489803410,苗栗縣竹南鎮公義里１１鄰科義街１１號,261199,28,電子零組件業,上櫃公司
,台英帝國菸草製造股份有限公司,,28413544,,3100195000,苗栗縣竹南鎮公義里１１鄰群義路８號,"100000,454611,451099,472913",,,
4161,聿新生物科技股份有限公司,聿新科,16930971,,529808890,苗栗縣竹南鎮公舘里７鄰中華南路１８８號,"332900,277999,475112,193299",22,生技醫療業,上櫃公司
,大穎企業股份有限公司,,49738821,,3882672000,苗栗縣竹南鎮公館里７鄰大埔頂１４之２號,"181099,185099,199099",,,
1806,冠軍建材股份有限公司,冠軍,49701774,,3904038700,苗栗縣竹南鎮大埔里０１３鄰竹篙厝２００－７號,"232211,410013",08,玻璃陶瓷,上市公司
6742,澤米科技股份有限公司,澤米,80137437,,712679480,苗栗縣竹南鎮崎頂里和興路３３０號,"277999,464917,231100",26,光電業,上市公司
,錼創顯示科技股份有限公司,,42771985,,582000000,苗栗縣竹南鎮頂埔里科中路１３號８樓,269999,,,
3413,京鼎精密科技股份有限公司,京鼎,12858252,,1026706030,苗栗縣竹南鎮頂埔里科中路１６號,"269999,293999,332900,475199",24,半導體業,上市公司
4167,松瑞製藥股份有限公司,松瑞藥,80642673,,3173991070,苗栗縣竹南鎮頂埔里科中路２９號,"181099,199099,200100,457112",22,生技醫療業,上櫃公司
,群豐科技股份有限公司,,28110041,,603560060,苗栗縣竹南鎮頂埔里科北一路２１號１樓,"269199,262000,464112,464211",,,
6434,達輝光電股份有限公司,達輝光電,28230046,,4636020000,苗栗縣竹南鎮頂埔里科北二路３號,"269999,184199,181099,451099",26,光電業,興櫃公司
3481,群創光電股份有限公司,群創,12800225,,79891973370,苗栗縣竹南鎮頂埔里科學路１６０號,"269999,451099,281099,282011",26,光電業,上市公司
,北極星生醫股份有限公司,,28115221,,1500000000,苗栗縣竹南鎮頂埔里科研路２７號,"200211,457112,475112,869100",,,
,先發電光股份有限公司,,58434601,,685371000,苗栗縣竹南鎮頂埔里科研路５０－３號５樓,"269999,275113,721000",,,
2444,兆勁科技股份有限公司,兆勁,89549446,,1015695730,苗栗縣竹南鎮頂埔里科研路５０－８號２樓,"273099,272915,269911,284299",27,通信網路業,上市公司
,英特盛科技股份有限公司,,54098493,,2000000000,苗栗縣竹南鎮頂埔里０１０鄰科中路１２號８樓,"702099,269999",,,
2426,鼎元光電科技股份有限公司,鼎元,22434156,,3006222520,苗栗縣竹南鎮頂埔里０１０鄰科中路１５號,"272915,261211,264200,284299",26,光電業,上市公司
,喬信電池股份有限公司,,28403834,,606600000,苗栗縣竹南鎮頂埔里０１０鄰科北六路２號,"464922,282011",,,
6288,聯嘉光電股份有限公司,聯嘉,89396315,,2094833750,苗栗縣竹南鎮頂埔里０１０鄰科東一路２號,"303099,264200,433114,269999",12,汽車工業,上市公司
6449,鈺邦科技股份有限公司,鈺邦,28064644,,889535140,苗栗縣竹南鎮頂埔里０１０鄰科東三路２號６號４樓,"269999,271999,451099,711299",28,電子零組件業,上市公司
,霖揚生技製藥股份有限公司,,24890496,,975275000,苗栗縣竹南鎮頂埔里０１０鄰科研路５０－８號４樓,"200211,332900,457199,475199",,,
,旭明光電股份有限公司,,12800800,,4626131420,苗栗縣竹南鎮頂埔里１０鄰科中路１１號１樓﹒３樓﹒４樓,"269999,264200,451099",,,
,益邦製藥股份有限公司,,28112462,,1650000000,苗栗縣竹南鎮頂埔里１０鄰科東三路１號,200300,,,
,台灣豪雅光電股份有限公司,,12800442,,500000000,苗栗縣竹南鎮頂埔里１０鄰科東三路３６號,"269999,451099,261199",,,
,錩泰材料股份有限公司,,53282041,,836168280,苗栗縣苑裡鎮水坡里５鄰４２號,"239999,451099",,,
3023,信邦電子股份有限公司,信邦,23542766,,2400331590,苗栗縣苗栗市北苗里１０鄰國華路５８２號,"269999,271999,464299,464111",28,電子零組件業,上市公司
,昱成光能股份有限公司,,53121904,,548066380,苗栗縣苗栗市福安里２６鄰中華路８８９號,"269999,282011",,,
,科奈傑科技股份有限公司,,56296808,,4139633400,苗栗縣銅鑼鄉中平村０２９鄰中興路８７號,"231100,181014,462099,264999",,,
6175,立敦科技股份有限公司,立敦,84607396,,1432196060,苗栗縣銅鑼鄉中平村１３鄰中隆二路９號,"269999,262000,456111,464211",28,電子零組件業,上櫃公司
,巨擘先進股份有限公司,,16901646,,3356181000,苗栗縣銅鑼鄉中平村１３鄰瑞興北街６號,"464211,271100",,,
3149,正達國際光電股份有限公司,正達,97049373,,1851906040,苗栗縣銅鑼鄉中平村２９鄰中興路９９號,"461913,264100",26,光電業,上市公司
,三化電子材料股份有限公司,,56601379,,600000000,苗栗縣銅鑼鄉九湖村銅科三路６號,"181014,462099",,,
4126,太平洋醫材股份有限公司,太醫,20765714,,726000000,苗栗縣銅鑼鄉九湖村銅科二路８號,"332900,457113,275199,439099",22,生技醫療業,上櫃公司
4590,富田電機股份有限公司,富田,22802861,,510652000,苗栗縣銅鑼鄉九湖村銅科六路６號,"281012,243200,254399",05,電機機械,公開發行公司
,臺灣福吉米股份有限公司,,28113194,,800000000,苗栗縣銅鑼鄉九湖村１２鄰銅科一路１０號,199012,,,
,華隆股份有限公司,,07406808,,6412944000,苗栗縣頭份市中興里２鄰自立街８１號２樓,"111299,112299,670012",,,
,光和耐火工業股份有限公司,,04382326,,549024060,苗栗縣頭份市濫坑里１３鄰尖豐路９３２號,"232211,232100",,,
4534,慶騰精密科技股份有限公司,慶騰,84189908,,867889480,苗栗縣頭份市蘆竹里中華路４８７巷２０號,254200,05,電機機械,上櫃公司
8105,凌巨科技股份有限公司,凌巨,16432742,,4415448510,苗栗縣頭份市蘆竹里４鄰工業路１５號,264100,26,光電業,上市公司
,金門酒廠實業股份有限公司,,16436466,,4600000000,金門縣金寧鄉榜林村桃園路１號,"091900,454611,472913,731099",,,
,金門皇家酒廠股份有限公司,,80137014,,1000000000,金門縣金湖鎮蓮庵里三谿橋１７號,"454611,091900,457299,475112",,,
,大連金屬工業股份有限公司,,28582816,,550000000,雲林縣斗六市久安里深圳路４８號１樓,"254911,259999,464320,351000",,,
1615,大山電線電纜股份有限公司,大山,64829434,,1637226960,雲林縣斗六市久安里雲林路３段３６９號,"283100,293999,433112",06,電器電纜,上市公司
,綠益康生物科技實業股份有限公司,,16373413,,1000000000,雲林縣斗六市保庄里明德北路三段３００巷２１號,"475111,092099,089512,457113",,,
2030,彰源企業股份有限公司,彰源,60330130,,2805260270,雲林縣斗六市榴中里工業路１２２號,"241315,254412,485299",10,鋼鐵工業,上市公司
,龍合永興股份有限公司,,84217030,,632494420,雲林縣斗六市榴中里工業路１２５號,114099,,,
,約克製藥股份有限公司,,42768601,,600000000,雲林縣斗六市榴中里復興路３號,"200211,457199,457112,475112",,,
8131,福懋科技股份有限公司,福懋科,23826736,,4422222230,雲林縣斗六市榴中里河南街３２９號,"261300,269199,269999,464211",24,半導體業,上市公司
1434,福懋興業股份有限公司,福懋,14001199,,16846646370,雲林縣斗六市榴中里石榴路３１７號,"112212,112211,482111,464211",04,紡織纖維,上市公司
,台日古河銅箔股份有限公司,,97168665,,1475000000,雲林縣斗六市榴南里斗工二路８號,"243311,462099",,,
4426,利勤實業股份有限公司,利勤,16229261,,1726771980,雲林縣斗六市榴南里斗工十二路５號,"114099,112299",04,紡織纖維,上市公司
1815,富喬工業股份有限公司,富喬,16834268,,4609271370,雲林縣斗六市榴南里斗工十六路８號,"231300,461914,740200",28,電子零組件業,上櫃公司
