公司名稱,統一編號,RegistrationNo,FacilityName
台灣中油股份有限公司石化事業部,03707901,H4200506,台灣中油股份有限公司-三民路加油站
台灣中油股份有限公司石化事業部,03707901,Q6900036,台灣中油股份有限公司-民雄加油站
台灣中油股份有限公司石化事業部,03707901,P6100015,台灣中油股份有限公司臺西加油站
台灣中油股份有限公司石化事業部,03707901,C1500031,台灣中油股份有限公司基隆儲運處安樂加油站
台灣中油股份有限公司石化事業部,03707901,O1700029,台灣中油股份有限公司(民華加油站)
台灣中油股份有限公司石化事業部,03707901,D2700289,台灣中油股份有限公司油品行銷事業部台南營業處生產路加油站
台灣中油股份有限公司石化事業部,03707901,T6500017,台灣中油股份有限公司油品行銷事業部高雄營業處滿州加油站
台灣中油股份有限公司石化事業部,03707901,K70A0119,台灣中油股份有限公司探採事業部採油工程處鐵砧山礦場
台灣中油股份有限公司石化事業部,03707901,H4300681,台灣中油股份有限公司-中壢工二加油站
台灣化學纖維股份有限公司新港分公司,58650902,Q7100254,台灣化學纖維股份有限公司新港廠
台灣化學纖維股份有限公司新港分公司,58650902,P5801773,台灣化學纖維股份有限公司麥寮廠
台灣化學纖維股份有限公司新港分公司,58650902,G3400205,台灣化學纖維股份有限公司宜蘭廠
台灣化學纖維股份有限公司新港分公司,58650902,P5802092,台灣化學纖維股份有限公司海豐廠
台灣日立化成電子材料股份有限公司,29184956,D9001127,台灣日立化成電子材料股份有限公司
台灣日邦樹脂股份有限公司,22102213,Q6901499,台灣日邦樹脂股份有限公司
台灣日邦樹脂股份有限公司,22102213,Q68A0614,台灣日邦樹脂股份有限公司大埔美廠
台灣日油股份有限公司,22853690,L0100405,台灣日油股份有限公司
台灣石化合成股份有限公司,30974253,E1901829,台灣石化合成股份有限公司
台灣石化合成股份有限公司,30974253,S1900694,台灣石化合成股份有限公司林園廠
台灣石墨烯股份有限公司,24655041,G32A3653,台灣石墨烯股份有限公司
台灣立凱電能科技股份有限公司,27714536,H4211983,台灣立凱電能科技股份有限公司
台灣吉德門國際股份有限公司,84474305,H47B1191,台灣吉德門國際股份有限公司大園廠
台灣吉德門國際股份有限公司,84474305,H4704189,台灣吉德門國際股份有限公司
台灣艾特斯工程股份有限公司,23968777,H5002442,台灣艾特斯工程股份有限公司
台灣亨斯邁化學工業股份有限公司,16968271,H5300907,台灣亨斯邁化學工業股份有限公司
台灣伸和化工股份有限公司,22879930,L0001863,台灣伸和化工股份有限公司台中廠
台灣住精科技股份有限公司,27523348,N1505428,台灣住精科技股份有限公司
台灣志氯化學股份有限公司,22318516,E56A2687,台灣志氯化學股份有限公司
台灣志氯化學股份有限公司,22318516,E5600136,台灣志氯化學股份有限公司碱氯廠
台灣杜邦股份有限公司新竹分公司,11907311,H42B6047,台灣杜邦股份有限公司桃園二廠
台灣杜邦股份有限公司新竹分公司,11907311,H4295407,台灣杜邦股份有限公司桃園廠
台灣杜邦股份有限公司新竹分公司,11907311,A3404974,台灣杜邦股份有限公司
台灣杜邦股份有限公司新竹分公司,11907311,O1746687,台灣杜邦股份有限公司新竹分公司
台灣杜邦股份有限公司新竹分公司,11907311,H5000591,台灣杜邦股份有限公司龍潭廠
台灣明尼蘇達光電股份有限公司,13111388,R0304328,台灣明尼蘇達光電股份有限公司台南廠
台灣明尼蘇達光電股份有限公司,13111388,H4700903,台灣明尼蘇達礦業製造股份有限公司桃園廠
台灣明尼蘇達光電股份有限公司,13111388,A41B2168,台灣明尼蘇達礦業製造股份有限公司
台灣明尼蘇達光電股份有限公司,13111388,H4502121,台灣明尼蘇達礦業製造股份有限公司楊梅廠
台灣昕陽有限公司,24373042,B9500156,台灣昕陽有限公司
台灣東洋先端科技股份有限公司,70815534,D32A0997,台灣東洋先端科技股份有限公司台南廠
台灣東進化成股份有限公司,70640541,N1606886,台灣東進化成股份有限公司
台灣東進化成股份有限公司,70640541,N1504127,台灣東進化成股份有限公司
台灣肥料股份有限公司基隆廠,03795101,K68A3862,台灣肥料股份有限公司苗栗食品廠
台灣肥料股份有限公司基隆廠,03795101,A41B0647,台灣肥料股份有限公司-台肥南港C2飯店暨辦公大樓新建工程106建字第0056號
台灣肥料股份有限公司基隆廠,03795101,C1400161,台灣肥料股份有限公司基隆廠
台灣肥料股份有限公司基隆廠,03795101,A41B1031,台灣肥料股份有限公司-南港區南港段多戶住宅新建工程106建字第0197號
台灣肥料股份有限公司基隆廠,03795101,A39B9388,台灣肥料股份有限公司
台灣肥料股份有限公司基隆廠,03795101,L91A3247,台灣肥料股份有限公司台中廠
台灣肥料股份有限公司基隆廠,03795101,K6801098,台灣肥料股份有限公司苗栗廠
台灣肥料股份有限公司基隆廠,03795101,A41A6420,台灣肥料股份有限公司-南港經貿園區R5開發案新建工程
台灣昭和化學品製造股份有限公司,27532156,E56B1250,台灣昭和化學品製造股份有限公司
台灣昭和化學品製造股份有限公司,27532156,A39A3640,台灣昭和化學品製造股份有限公司
台灣科思創股份有限公司,04701378,S1900407,台灣科思創股份有限公司林園廠
台灣科思創股份有限公司,04701378,N15A1265,台灣科思創股份有限公司彰化廠
台灣科思創股份有限公司,04701378,S19A0744,台灣科思創股份有限公司
台灣科萊恩股份有限公司,42822598,A39C7547,台灣科萊恩化學股份有限公司
台灣科萊恩股份有限公司,42822598,H4210253,台灣科萊恩化學股份有限公司桃園化工廠
台灣科慕股份有限公司觀音廠,24548079,A34B0420,台灣科慕股份有限公司
台灣科慕股份有限公司觀音廠,24548079,H53A6653,台灣科慕股份有限公司觀音廠
台灣美格股份有限公司,84311324,H43B9145,台灣美格股份有限公司
台灣美格股份有限公司,84311324,H43A2172,台灣美格股份有限公司中壢廠
台灣苯乙烯工業股份有限公司高雄廠,20844865,S1900658,台灣苯乙烯工業股份有限公司高雄廠
台灣苯乙烯工業股份有限公司高雄廠,20844865,A3604152,台灣苯乙烯工業股份有限公司
台灣特品化學股份有限公司,54224077,N15A2550,台灣特品化學股份有限公司
台灣神隆股份有限公司,16130161,R9001560,台灣神隆股份有限公司南科廠
台灣神隆股份有限公司,16130161,R90A1073,台灣神隆股份有限公司
台灣納美仕股份有限公司,53966585,K77A0649,台灣納美仕股份有限公司
台灣索理思股份有限公司,12466782,M3302431,台灣索理思股份有限公司南崗廠
台灣索理思股份有限公司,12466782,A39B4140,台灣索理思股份有限公司
台灣荒川化學工業股份有限公司,02003502,C1100184,台灣荒川化學工業股份有限公司
台灣御牧股份有限公司,89398405,L9406720,台灣御牧股份有限公司潭子廠
台灣捷時雅邁科股份有限公司,12800739,P4802883,台灣捷時雅邁科股份有限公司
台灣盛禧奧股份有限公司,25172556,J59A4620,台灣盛禧奧股份有限公司新竹廠
台灣盛禧奧股份有限公司,25172556,J59B6049,台灣盛禧奧股份有限公司
台灣陶氏化學股份有限公司,21242638,A39D1467,台灣陶氏化學股份有限公司
台灣陶氏化學股份有限公司,21242638,M3300955,台灣陶氏化學股份有限公司南崗廠
台灣創新材料股份有限公司,24851135,H46B3598,台灣創新材料股份有限公司
台灣氯乙烯工業股份有限公司,19084015,S1900372,台灣氯乙烯工業股份有限公司林園廠
台灣氯乙烯工業股份有限公司,19084015,E1901776,台灣氯乙烯工業股份有限公司
台灣氰達工業有限公司,89721282,H53A9281,台灣氰達工業有限公司
台灣氰達工業有限公司,89721282,H5307657,台灣氰達工業有限公司
台灣菸酒股份有限公司北港營業所,03787101,K7101506,台灣菸酒股份有限公司竹南啤酒廠製瓶場
台灣塑膠工業股份有限公司宜蘭分公司,75708007,E5401722,台灣塑膠工業股份有限公司第四工場
台灣塑膠工業股份有限公司宜蘭分公司,75708007,P5801602,台灣塑膠工業股份有限公司麥寮廠
台灣塑膠工業股份有限公司宜蘭分公司,75708007,E5400805,台灣塑膠工業股份有限公司
台灣塑膠工業股份有限公司宜蘭分公司,75708007,P5806349,台灣塑膠工業股份有限公司海豐廠
台灣塑膠工業股份有限公司宜蘭分公司,75708007,S2201109,台灣塑膠工業股份有限公司仁武廠
台灣塑膠工業股份有限公司宜蘭分公司,75708007,P5802002,台灣塑膠工業股份有限公司麥寮檢驗中心
台灣塑膠工業股份有限公司宜蘭分公司,75708007,S1900685,台灣塑膠工業股份有限公司林園廠
台灣塑膠工業股份有限公司宜蘭分公司,75708007,E5402336,台灣塑膠工業股份有限公司前鎮分廠
台灣塑膠工業股份有限公司宜蘭分公司,75708007,S1900701,台灣塑膠工業股份有限公司林園聚丙烯廠
台灣塑膠工業股份有限公司宜蘭分公司,75708007,P5802001,台灣塑膠工業股份有限公司麥寮碳纖廠
台灣塑膠工業股份有限公司宜蘭分公司,75708007,G3700880,台灣塑膠工業股份有限公司冬山廠
台灣新日化股份有限公司,23527245,Q6900027,台灣新日化股份有限公司嘉義廠
台灣聚合化學品股份有限公司高雄廠,11917107,E2205246,台灣聚合化學品股份有限公司
台灣聚合化學品股份有限公司高雄廠,11917107,S2201056,台灣聚合化學品股份有限公司高雄廠
台灣醋酸化學股份有限公司,80087041,P5805780,台灣醋酸化學股份有限公司醋酸廠
