公司名稱,公司簡稱,股票代碼,統編,上市上櫃產業別,上市上櫃產業編碼,自訂產業別
青鋼應用材料股份有限公司,青鋼,8930,69797158,鋼鐵工業,10,鋼鐵工業
燁聯鋼鐵股份有限公司,燁聯,9957,23218395,鋼鐵工業,10,鋼鐵工業
世紀鋼鐵結構股份有限公司,世紀鋼,9958,22649001,鋼鐵工業,10,鋼鐵工業
有益鋼鐵股份有限公司,有益,9962,96862363,鋼鐵工業,10,鋼鐵工業
南港輪胎股份有限公司,南港,2101,11520909,橡膠工業,11,橡膠工業
泰豐輪胎股份有限公司,泰豐,2102,44721408,橡膠工業,11,橡膠工業
台橡股份有限公司,台橡,2103,03553737,橡膠工業,11,橡膠工業
國際中橡投資控股股份有限公司,國際中橡,2104,04382114,橡膠工業,11,橡膠工業
正新橡膠工業股份有限公司,正新,2105,59504506,橡膠工業,11,橡膠工業
建大工業股份有限公司,建大,2106,59619900,橡膠工業,11,橡膠工業
厚生股份有限公司,厚生,2107,03283306,橡膠工業,11,橡膠工業
南帝化學工業股份有限公司,南帝,2108,12209807,橡膠工業,11,橡膠工業
華豐橡膠工業股份有限公司,華豐,2109,59760104,橡膠工業,11,橡膠工業
鑫永銓股份有限公司,鑫永銓,2114,51704734,橡膠工業,11,橡膠工業
富強輪胎工廠股份有限公司,富強,5102,59743302,橡膠工業,11,橡膠工業
申豐特用應材股份有限公司,申豐,6582,85841102,橡膠工業,11,橡膠工業
東陽實業廠股份有限公司,東陽,1319,68326665,汽車工業,12,汽車工業
廣華控股有限公司,廣華-KY,1338,26594386,汽車工業,12,汽車工業
昭輝實業股份有限公司,昭輝,1339,22078327,汽車工業,12,汽車工業
瑞利企業股份有限公司,瑞利,1512,85330636,汽車工業,12,汽車工業
大億交通工業製造股份有限公司,大億,1521,69408876,汽車工業,12,汽車工業
堤維西交通工業股份有限公司,堤維西,1522,22269487,汽車工業,12,汽車工業
耿鼎企業股份有限公司,耿鼎,1524,22081250,汽車工業,12,汽車工業
江申工業股份有限公司,江申,1525,35129100,汽車工業,12,汽車工業
車王電子股份有限公司,車王電,1533,04827138,汽車工業,12,汽車工業
和大工業股份有限公司,和大,1536,52264848,汽車工業,12,汽車工業
倉佑實業股份有限公司,倉佑,1568,66654986,汽車工業,12,汽車工業
吉茂精密股份有限公司,吉茂,1587,24157564,汽車工業,12,汽車工業
英瑞國際股份有限公司,英瑞-KY,1592,41134952,汽車工業,12,汽車工業
六暉控股股份有限公司,六暉-KY,2115,38773146,汽車工業,12,汽車工業
裕隆汽車製造股份有限公司,裕隆,2201,03489200,汽車工業,12,汽車工業
中華汽車工業股份有限公司,中華,2204,03098415,汽車工業,12,汽車工業
三陽工業股份有限公司,三陽工業,2206,24004006,汽車工業,12,汽車工業
和泰汽車股份有限公司,和泰車,2207,03251108,汽車工業,12,汽車工業
匯豐汽車股份有限公司,匯豐汽車,2215,83446817,汽車工業,12,汽車工業
高都汽車股份有限公司,高都汽車,2218,85961513,汽車工業,12,汽車工業
南都汽車股份有限公司,南都汽車,2220,86120567,汽車工業,12,汽車工業
桃苗汽車股份有限公司,桃苗汽車,2222,22817885,汽車工業,12,汽車工業
國都汽車股份有限公司,國都汽車,2225,22663848,汽車工業,12,汽車工業
中部汽車股份有限公司,中部汽車,2226,22819125,汽車工業,12,汽車工業
裕隆日產汽車股份有限公司,裕日車,2227,80032530,汽車工業,12,汽車工業
劍麟股份有限公司,劍麟,2228,04359789,汽車工業,12,汽車工業
為升電裝工業股份有限公司,為升,2231,23219346,汽車工業,12,汽車工業
宇隆科技股份有限公司,宇隆,2233,22702791,汽車工業,12,汽車工業
百達精密工業股份有限公司,百達-KY,2236,42299452,汽車工業,12,汽車工業
開曼英利工業股份有限公司,英利-KY,2239,47423487,汽車工業,12,汽車工業
艾姆勒車電股份有限公司,艾姆勒,2241,53418357,汽車工業,12,汽車工業
宏旭控股股份有限公司,宏旭-KY,2243,55996613,汽車工業,12,汽車工業
汎德永業汽車股份有限公司,汎德永業,2247,20838245,汽車工業,12,汽車工業
第一化成控股(開曼)股份有限公司,IKKA-KY,2250,91165085,汽車工業,12,汽車工業
怡利電子工業股份有限公司,怡利電,2497,59334664,汽車工業,12,汽車工業
麗清科技股份有限公司,麗清,3346,16992625,汽車工業,12,汽車工業
智伸科技股份有限公司,智伸科,4551,22363342,汽車工業,12,汽車工業
永新控股股份有限公司,永新-KY,4557,42323896,汽車工業,12,汽車工業
World Known MFG(Cayman)Limited,光隆精密-KY,4581,87027821,汽車工業,12,汽車工業
聯嘉光電股份有限公司,聯嘉,6288,89396315,汽車工業,12,汽車工業
帝寶工業股份有限公司,帝寶,6605,59347422,汽車工業,12,汽車工業
日月光半導體製造股份有限公司,日月光,2311,76027628,電子工業,13,電子工業
矽品精密工業股份有限公司,矽品,2325,55991080,電子工業,13,電子工業
勝華科技股份有限公司,勝華科技,2384,22100398,電子工業,13,電子工業
台灣之星電信股份有限公司,台灣之星,3157,70769567,電子工業,13,電子工業
源河生技應用股份有限公司,源河生技,3197,16130893,電子工業,13,電子工業
龍生工業股份有限公司,龍生,3280,76025369,電子工業,13,電子工業
飛虹高科股份有限公司,飛虹高科,3342,22764634,電子工業,13,電子工業
鐵研科技股份有限公司,鐵研,3369,97272386,電子工業,13,電子工業
新德科技股份有限公司,新德科技,3386,16450558,電子工業,13,電子工業
津綻石英科技股份有限公司,津綻石英,3405,79952755,電子工業,13,電子工業
瑋鋒科技股份有限公司,瑋鋒,3462,89686953,電子工業,13,電子工業
宏塑工業股份有限公司,宏塑,3463,36319254,電子工業,13,電子工業
力群電子股份有限公司,力群,3507,09410027,電子工業,13,電子工業
易鼎股份有限公司,易鼎,3510,96856411,電子工業,13,電子工業
就業情報資訊股份有限公司,就業情報,3525,16795238,電子工業,13,電子工業
隨身遊戲股份有限公司,隨身遊戲,3539,70602265,電子工業,13,電子工業
精品科技股份有限公司,精品,3554,23491751,電子工業,13,電子工業
宏芯科技股份有限公司,宏芯科技,3572,80308207,電子工業,13,電子工業
漢台科技股份有限公司,漢台,3648,70702601,電子工業,13,電子工業
聯勝光電股份有限公司,聯勝,3656,12800908,電子工業,13,電子工業
仲博科技股份有限公司,仲博科技,3683,84900048,電子工業,13,電子工業
名超企業股份有限公司,名超,4548,20819325,電子工業,13,電子工業
有成精密股份有限公司,有成精密,4949,80581850,電子工業,13,電子工業
可取國際股份有限公司,可取,4981,27976720,電子工業,13,電子工業
富相科技股份有限公司,富相,4985,23819587,電子工業,13,電子工業
台灣優燈股份有限公司,優燈,5216,16772832,電子工業,13,電子工業
瑪居禮電波工業股份有限公司,瑪居禮,5219,04948484,電子工業,13,電子工業
勵威電子股份有限公司,勵威,5246,80086182,電子工業,13,電子工業
見智科技股份有限公司,見智,5260,79983949,電子工業,13,電子工業
懷藝精密科技股份有限公司,懷藝,5295,69810321,電子工業,13,電子工業
合盈光電科技股份有限公司,合盈,5298,12910264,電子工業,13,電子工業
力晶科技股份有限公司,力晶,5346,84149385,電子工業,13,電子工業
茂德科技股份有限公司,茂德科技,5387,84149809,電子工業,13,電子工業
鈞泰國際股份有限公司,鈞泰,6131,86664884,電子工業,13,電子工業
岱煒科技股份有限公司,岱煒,6475,12943883,電子工業,13,電子工業
達發科技股份有限公司,達發,6526,12883169,電子工業,13,電子工業
映智科技股份有限公司,映智,6563,53495662,電子工業,13,電子工業
施吉生技應材股份有限公司,施吉生技,6623,54240554,電子工業,13,電子工業
瑞利軍工股份有限公司,瑞利軍工,6635,24712802,電子工業,13,電子工業
茂丞科技股份有限公司,茂丞科技,6663,29048279,電子工業,13,電子工業
長泓能源科技股份有限公司,長泓能源,6694,25059175,電子工業,13,電子工業
富基電通股份有限公司,富基電通,6707,27525541,電子工業,13,電子工業
輝創電子股份有限公司,輝創,6722,20947969,電子工業,13,電子工業
台灣矽科宏晟科技股份有限公司,矽科宏晟,6725,54803147,電子工業,13,電子工業
奇鼎科技股份有限公司,奇鼎科技,6849,80130119,電子工業,13,電子工業
愛迪亞科技股份有限公司,愛迪亞,8015,97178397,電子工業,13,電子工業
正航資訊股份有限公司,正航資訊,8022,23736165,電子工業,13,電子工業
久尹股份有限公司,久尹股份,8029,04717913,電子工業,13,電子工業
泰山電子股份有限公司,泰山電子,8134,43245671,電子工業,13,電子工業
利翔航太電子股份有限公司,利翔航太,8140,97324075,電子工業,13,電子工業
峻新電腦股份有限公司,峻新電腦,8152,86297564,電子工業,13,電子工業
輝城電子股份有限公司,輝城電子,8218,97632713,電子工業,13,電子工業
華矽半導體股份有限公司,華矽公司,8225,84276023,電子工業,13,電子工業
英格爾科技股份有限公司,英格爾,8287,43869091,電子工業,13,電子工業
上曜建設開發股份有限公司,上曜,1316,73654033,建材營造,14,建材營造
華友聯開發股份有限公司(原福益),華友聯,1436,07510318,建材營造,14,建材營造
三地開發地產股份有限公司,三地開發,1438,03561011,建材營造,14,建材營造
名軒開發股份有限公司,名軒,1442,04615057,建材營造,14,建材營造
大將開發股份有限公司,大將,1453,07617901,建材營造,14,建材營造
怡華實業股份有限公司,怡華,1456,33144175,建材營造,14,建材營造
寶徠建設股份有限公司,寶徠,1805,12179563,建材營造,14,建材營造
潤隆建設股份有限公司,潤隆,1808,34149369,建材營造,14,建材營造
豐鼎光波奈米科技股份有限公司,豐鼎,1819,89321602,建材營造,14,建材營造
國泰建設股份有限公司,國建,2501,03374306,建材營造,14,建材營造
國產建材實業股份有限公司,國產,2504,24060203,建材營造,14,建材營造
國揚實業股份有限公司,國揚,2505,11603817,建材營造,14,建材營造
太平洋建設股份有限公司,太設,2506,11099009,建材營造,14,建材營造
全坤建設開發股份有限公司,全坤建,2509,04921056,建材營造,14,建材營造
太子建設開發股份有限公司,太子,2511,72058206,建材營造,14,建材營造
中華工程股份有限公司,中工,2515,75094900,建材營造,14,建材營造
新亞建設開發股份有限公司,新建,2516,11762504,建材營造,14,建材營造
冠德建設股份有限公司,冠德,2520,30900892,建材營造,14,建材營造
京城建設股份有限公司,京城,2524,06667446,建材營造,14,建材營造
宏璟建設股份有限公司,宏璟,2527,22344508,建材營造,14,建材營造
皇普建設股份有限公司,皇普,2528,81271967,建材營造,14,建材營造
大華建設股份有限公司,華建,2530,11059409,建材營造,14,建材營造
宏盛建設股份有限公司,宏盛,2534,22221180,建材營造,14,建材營造
達欣工程股份有限公司,達欣工,2535,18997007,建材營造,14,建材營造
宏普建設股份有限公司,宏普,2536,23113054,建材營造,14,建材營造
聯上開發股份有限公司,聯上發,2537,22659295,建材營造,14,建材營造
基泰建設股份有限公司,基泰,2538,12251662,建材營造,14,建材營造
櫻花建設股份有限公司,櫻花建,2539,22491640,建材營造,14,建材營造
愛山林建設開發股份有限公司,愛山林,2540,22190686,建材營造,14,建材營造
興富發建設股份有限公司,興富發,2542,12305479,建材營造,14,建材營造
皇昌營造股份有限公司,皇昌,2543,34342717,建材營造,14,建材營造
皇翔建設股份有限公司,皇翔,2545,86379024,建材營造,14,建材營造
根基營造股份有限公司,根基,2546,43876760,建材營造,14,建材營造
日勝生活科技股份有限公司,日勝生,2547,12373243,建材營造,14,建材營造
華固建設股份有限公司,華固,2548,23358846,建材營造,14,建材營造
遠揚建設股份有限公司,遠揚建設,2549,36538005,建材營造,14,建材營造
泛亞工程建設股份有限公司,泛亞工程,2557,11367406,建材營造,14,建材營造
世正開發股份有限公司,世正開發,2568,86386622,建材營造,14,建材營造
鈺通營造工程股份有限公司,鈺通營造,2579,22298292,建材營造,14,建材營造
遠揚營造工程股份有限公司,遠揚營造,2580,05117325,建材營造,14,建材營造
綠意開發股份有限公司,綠意,2596,12860948,建材營造,14,建材營造
潤弘精密工程事業股份有限公司,潤弘,2597,66394146,建材營造,14,建材營造
樂揚建設股份有限公司,樂揚,2599,84271110,建材營造,14,建材營造
台灣土地開發股份有限公司,台開,2841,03701104,建材營造,14,建材營造
鼎固控股有限公司,鼎固-KY,2923,31896684,建材營造,14,建材營造
夆典科技開發股份有限公司,夆典,3052,20730758,建材營造,14,建材營造
總太地產開發股份有限公司,總太,3056,16264908,建材營造,14,建材營造
鑫龍騰開發股份有限公司,鑫龍騰,3188,12667444,建材營造,14,建材營造
昇陽建設企業股份有限公司,昇陽,3266,84141187,建材營造,14,建材營造
森寶開發股份有限公司,森寶,3489,86140894,建材營造,14,建材營造
欣陸投資控股股份有限公司,欣陸,3703,28993629,建材營造,14,建材營造
聯上實業股份有限公司,聯上,4113,16126477,建材營造,14,建材營造
三圓建設股份有限公司,三圓,4416,07648290,建材營造,14,建材營造
富宇地產股份有限公司,富宇,4907,22099391,建材營造,14,建材營造
坤悅開發股份有限公司,坤悅,5206,04738240,建材營造,14,建材營造
亞昕國際開發股份有限公司,亞昕,5213,89961389,建材營造,14,建材營造
士林開發股份有限公司,士開,5324,05147030,建材營造,14,建材營造
昇益開發股份有限公司,昇益,5455,86233176,建材營造,14,建材營造
永信建設開發股份有限公司,永信建,5508,22417810,建材營造,14,建材營造
德昌營造股份有限公司,德昌,5511,22132814,建材營造,14,建材營造
力麒建設股份有限公司,力麒,5512,86690644,建材營造,14,建材營造
三豐建設股份有限公司,三豐,5514,22817225,建材營造,14,建材營造
建國工程股份有限公司,建國,5515,46298200,建材營造,14,建材營造
雙喜營造股份有限公司,雙喜,5516,47254476,建材營造,14,建材營造
隆大營建事業股份有限公司,隆大,5519,85898033,建材營造,14,建材營造
力泰建設企業股份有限公司,力泰,5520,66410981,建材營造,14,建材營造
工信工程股份有限公司,工信,5521,03028404,建材營造,14,建材營造
遠雄建設事業股份有限公司,遠雄,5522,04673318,建材營造,14,建材營造
豐謙建設股份有限公司,豐謙,5523,66629349,建材營造,14,建材營造
順天建設股份有限公司,順天,5525,22764965,建材營造,14,建材營造
鉅陞國際開發股份有限公司,鉅陞,5529,58250510,建材營造,14,建材營造
鄉林建設事業股份有限公司,鄉林,5531,23641822,建材營造,14,建材營造
皇鼎建設開發股份有限公司,皇鼎,5533,23988653,建材營造,14,建材營造
長虹建設股份有限公司,長虹,5534,04633597,建材營造,14,建材營造
廣朋實業股份有限公司,廣朋實業,5541,80665204,建材營造,14,建材營造
桓鼎股份有限公司,桓鼎-KY,5543,28994275,建材營造,14,建材營造
永固集團股份有限公司,永固-KY,5546,77211448,建材營造,14,建材營造
久舜營造股份有限公司,久舜,5547,84548046,建材營造,14,建材營造
大城地產股份有限公司,大城地產,6171,89596101,建材營造,14,建材營造
達麗建設事業股份有限公司,達麗,6177,04477420,建材營造,14,建材營造
新潤興業股份有限公司,新潤,6186,16318881,建材營造,14,建材營造
理銘開發股份有限公司,理銘,6212,07611076,建材營造,14,建材營造
富旺國際開發股份有限公司,富旺,6219,97447647,建材營造,14,建材營造
富裔實業股份有限公司,富裔,6264,97477509,建材營造,14,建材營造
惠普股份有限公司,惠普,8424,12371385,建材營造,14,建材營造
欣巴巴事業股份有限公司,欣巴巴,9906,33428716,建材營造,14,建材營造
三發地產股份有限公司(原:金革),三發地產,9946,84466749,建材營造,14,建材營造
台灣國際造船股份有限公司,台船,2208,04695235,航運業,15,航運業
長榮海運股份有限公司,長榮,2603,11337775,航運業,15,航運業
